id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Hjuldrift,Effekt,Vekt,AntallSeter,Karosseri,AntallDører,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
4618,341773375,2019,148500,Manuell,Diesel,Forhjulsdrift,105,2001,3,Kasse,5,Varebil,2300,169000
4619,341599802,2019,49000,Manuell,Diesel,Forhjulsdrift,102,1304,2,Kasse,4,Varebil,1500,169900
4620,339545595,2019,45754,Automat,Bensin,Forhjulsdrift,110,1090,5,KombiFemdørs,5,Personbil,1150,169000
4621,341352623,2019,84000,Manuell,Diesel,Forhjulsdrift,131,1383,3,Kasse,6,Varebil,1500,169000
4622,341281691,2019,94500,Automat,Bensin,Forhjulsdrift,110,1180,5,Stasjonsvogn,4,Personbil,1100,169000
4623,341212635,2019,63761,Manuell,Bensin,Firehjulsdrift,90,960,5,KombiFemdørs,5,Personbil,1000,169000
4624,341104546,2019,51700,Manuell,Diesel,Forhjulsdrift,101,1512,3,Kasse,4,Varebil,1193,169000
4625,341039320,2019,38000,Manuell,Hybrid,Firehjulsdrift,92,960,5,KombiFemdørs,5,Personbil,1000,168000
4626,340340764,2019,87300,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,6,Varebil,2500,169000
4627,340205148,2019,66155,Manuell,Diesel,Forhjulsdrift,100,1417,2,Kasse,4,Varebil,1193,169000
4628,340067945,2019,47900,Manuell,Diesel,Forhjulsdrift,102,1320,3,Kasse,5,Varebil,1350,168900
4629,340021385,2019,46956,Manuell,Diesel,Forhjulsdrift,102,1320,3,Kasse,5,Varebil,1350,168500
4630,339920904,2019,142690,Automat,Diesel,Forhjulsdrift,102,1559,2,Kasse,5,Varebil,1500,168900
4631,339707142,2019,51000,Manuell,Diesel,Forhjulsdrift,131,1389,3,Kasse,5,Varebil,1200,169900
4632,339569563,2019,76500,Manuell,Diesel,Forhjulsdrift,100,1622,3,Kasse,4,Varebil,1122,169000
4633,339554932,2019,10150,Manuell,Bensin,Forhjulsdrift,69,985,5,KombiFemdørs,5,Personbil,730,169000
4634,338602915,2019,98000,Manuell,Diesel,Forhjulsdrift,120,1507,2,Kasse,4,Varebil,1388,169000
4635,338389840,2019,32200,Manuell,Diesel,Forhjulsdrift,90,1290,3,Kasse,5,Varebil,1050,169000
4636,338270509,2019,59487,Manuell,Diesel,Forhjulsdrift,102,1367,3,Kasse,5,Varebil,1000,169000
4637,320285175,2019,74000,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,6,Varebil,1800,169000
4638,337589044,2019,98990,Manuell,Diesel,Forhjulsdrift,102,1320,3,Kasse,5,Varebil,1350,169000
4639,337300795,2019,101000,Manuell,Diesel,Forhjulsdrift,145,1797,3,Kasse,4,Varebil,2000,168800
4640,337180262,2019,87000,Manuell,Diesel,Forhjulsdrift,100,1320,3,Kasse,5,Varebil,1350,169900
4641,336925420,2019,127000,Manuell,Diesel,Firehjulsdrift,131,1540,3,Kasse,6,Varebil,1200,169000
4642,336646622,2019,68116,Manuell,Bensin,Forhjulsdrift,100,1497,3,Kasse,4,Varebil,1122,168000
4643,335874434,2019,65000,Automat,Diesel,Forhjulsdrift,131,1430,3,Kasse,6,Varebil,1000,169000
4644,335379683,2019,63640,Manuell,Diesel,Forhjulsdrift,101,1512,3,Kasse,4,Varebil,1193,168000
4645,333547646,2019,115100,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,169000
4646,333404674,2019,72000,Automat,Bensin,Forhjulsdrift,110,1192,5,Stasjonsvogn,5,Personbil,1100,169000
4647,340196013,2017,110000,Manuell,Bensin,Forhjulsdrift,101,1055,5,KombiFemdørs,5,Personbil,900,74672
4648,340372136,2017,135105,Manuell,Diesel,Forhjulsdrift,95,1320,2,Kasse,6,Varebil,1000,79900
4649,327908238,2017,204800,Manuell,Diesel,Forhjulsdrift,99,1414,3,Kasse,4,Varebil,1200,78922
4650,325720427,2017,125700,Manuell,Bensin,Forhjulsdrift,82,975,5,KombiFemdørs,4,Personbil,1150,79961
4651,336650597,2017,113000,Manuell,Diesel,Forhjulsdrift,95,1320,2,Kasse,5,Varebil,1000,106476
4652,331651284,2017,148814,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,6,Varebil,1500,106422
4653,341235421,2017,109325,Manuell,Diesel,Firehjulsdrift,99,1484,3,Pickup,4,Varebil,1230,109000
4654,341348323,2017,102500,Manuell,Diesel,Forhjulsdrift,95,1385,2,Annet,4,Varebil,1000,109000
4655,341338715,2017,148000,Automat,Diesel,Forhjulsdrift,120,1300,5,KombiFemdørs,5,Personbil,1450,109305
4656,341178531,2017,125033,Automat,Diesel,Forhjulsdrift,163,1744,3,Kasse,6,Varebil,1800,109000
4657,341004286,2017,66000,Manuell,Bensin,Forhjulsdrift,80,980,5,KombiFemdørs,5,Personbil,650,109000
4658,339883551,2017,160000,Manuell,Diesel,Firehjulsdrift,99,1484,3,Kasse,5,Varebil,1230,109999
4659,321473034,2017,168000,Automat,Diesel,Forhjulsdrift,102,1419,2,Kasse,4,Varebil,1500,109950
4660,342417230,2017,73400,Manuell,Diesel,Forhjulsdrift,120,1390,2,Kasse,4,Varebil,1300,115000
4661,322256355,2017,122000,Manuell,Bensin,Forhjulsdrift,101,1238,5,KombiFemdørs,5,Personbil,1000,115000
4662,342252441,2017,172000,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,118700
4663,331480776,2017,64000,Manuell,Diesel,Forhjulsdrift,95,1320,2,KombiTredørs,4,Varebil,1000,121422
4664,342240622,2017,74114,Manuell,Diesel,Forhjulsdrift,100,1200,5,Stasjonsvogn,5,Personbil,1200,125000
4665,341391507,2017,153265,Manuell,Diesel,Forhjulsdrift,100,1416,3,Kasse,4,Varebil,1300,125000
4666,335708874,2017,180620,Manuell,Diesel,Forhjulsdrift,75,1416,3,Kasse,4,Varebil,1200,125000
4667,334487968,2017,78000,Automat,Diesel,Forhjulsdrift,99,1411,3,Kasse,5,Varebil,1200,125000
4668,322501007,2017,29900,Manuell,Bensin,Forhjulsdrift,101,1206,2,Kasse,4,Varebil,910,126422
4669,342116867,2017,139146,Manuell,Diesel,Forhjulsdrift,116,1533,3,Kasse,5,Varebil,1800,129900
4670,341957491,2017,104866,Manuell,Bensin,Forhjulsdrift,120,1194,5,KombiFemdørs,5,Personbil,1200,129000
4671,341935114,2017,85000,Automat,Diesel,Forhjulsdrift,100,1333,3,Kasse,5,Varebil,1250,129900
4672,341889127,2017,97264,Automat,Bensin,Forhjulsdrift,110,1090,5,KombiFemdørs,5,Personbil,1150,128900
4673,341501139,2017,137900,Manuell,Diesel,Forhjulsdrift,110,1289,5,KombiFemdørs,5,Personbil,1500,129000
4674,341369472,2017,72600,Automat,Bensin,Forhjulsdrift,110,1090,5,KombiFemdørs,5,Personbil,1150,129900
4675,341211795,2017,60400,Manuell,Diesel,Forhjulsdrift,75,1416,3,Kasse,4,Varebil,1200,128900
4676,341198039,2017,243000,Manuell,Diesel,Forhjulsdrift,102,1722,3,Kasse,4,Varebil,2200,129990
4677,340867452,2017,76736,Manuell,Diesel,Forhjulsdrift,99,1396,3,Kasse,5,Varebil,1200,128900
4678,340471858,2017,35800,Manuell,Bensin,Forhjulsdrift,90,1124,5,KombiFemdørs,5,Personbil,1200,129900
4679,340343560,2017,176087,Automat,Diesel,Forhjulsdrift,102,1419,2,Kasse,5,Varebil,1500,129990
4680,340176339,2017,101500,Manuell,Diesel,Forhjulsdrift,101,1442,3,Kasse,5,Varebil,1200,129900
4681,273019234,2017,100000,Manuell,Bensin,Forhjulsdrift,100,1080,5,KombiFemdørs,5,Personbil,1000,129000
4682,340068785,2017,110800,Manuell,Diesel,Forhjulsdrift,101,1416,3,Kasse,4,Varebil,1300,129000
4683,339933787,2017,136500,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,5,Varebil,1500,129000
4684,339661378,2017,67000,Automat,Elektrisitet,Forhjulsdrift,109,1751,5,Flerbruksbil,5,Personbil,140,129000
4685,339111517,2017,164048,Automat,Diesel,Forhjulsdrift,102,1419,2,Kasse,5,Varebil,1500,128000
4686,339059923,2017,22475,Manuell,Diesel,Forhjulsdrift,75,1206,2,Kasse,4,Varebil,500,129900
4687,338758571,2017,164305,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,4,Varebil,1800,129990
4688,338505229,2017,73000,Automat,Bensin,Forhjulsdrift,110,1090,5,KombiFemdørs,5,Personbil,1150,128000
4689,337602621,2017,50700,Automat,Elektrisitet,Forhjulsdrift,180,1650,5,KombiFemdørs,5,Personbil,1000,129900
4690,336311566,2017,162000,Automat,Diesel,Forhjulsdrift,120,1468,3,Kasse,4,Varebil,1200,129000
4691,334580245,2017,51000,Manuell,Diesel,Forhjulsdrift,105,1430,3,Kasse,4,Varebil,1300,129900
4692,332535916,2017,133000,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,6,Varebil,2500,129000
4693,332468540,2017,33000,Manuell,Diesel,Forhjulsdrift,75,1206,2,Kasse,5,Varebil,500,129900
4694,341914392,2017,97500,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,6,Varebil,1800,135000
4695,341216726,2017,74500,Manuell,Bensin,Forhjulsdrift,100,1069,5,KombiTredørs,3,Personbil,900,134900
4696,340456010,2017,156500,Automat,Diesel,Forhjulsdrift,95,1539,3,Kasse,4,Varebil,1800,135000
4697,338466006,2017,80900,Automat,Diesel,Forhjulsdrift,99,1333,3,Kasse,5,Varebil,1250,135000
4698,338091500,2017,85200,Automat,Diesel,Forhjulsdrift,99,1333,3,Kasse,5,Varebil,1250,135000
4699,337574712,2017,126000,Automat,Bensin,Forhjulsdrift,131,1200,5,Stasjonsvogn,5,Personbil,1100,135000
4700,335747644,2017,116500,Automat,Bensin,Forhjulsdrift,131,1150,5,KombiFemdørs,5,Personbil,1200,135000
4701,322257503,2017,98800,Automat,Diesel,Forhjulsdrift,99,1333,3,Kasse,5,Varebil,1250,135000
4702,341405709,2017,41000,Manuell,Bensin,Forhjulsdrift,90,1037,5,KombiFemdørs,5,Personbil,900,137000
4703,342317396,2017,56000,Manuell,Bensin,Forhjulsdrift,95,1036,5,KombiFemdørs,5,Personbil,500,139000
4704,342315502,2017,147000,Manuell,Bensin,Forhjulsdrift,110,1320,5,Stasjonsvogn,5,Personbil,1300,139000
4705,342039554,2017,138545,Manuell,Bensin,Forhjulsdrift,150,1247,5,Stasjonsvogn,5,Personbil,1403,139900
4706,341751215,2017,79876,Manuell,Diesel,Forhjulsdrift,100,1417,2,Kasse,4,Varebil,1300,139900
4707,341741259,2017,191000,Manuell,Diesel,Forhjulsdrift,131,1881,3,Kasse,5,Varebil,2500,139000
4708,341360507,2017,65000,Manuell,Bensin,Forhjulsdrift,90,1124,5,KombiFemdørs,5,Personbil,1200,139000
4709,341146991,2017,39900,Manuell,Bensin,Forhjulsdrift,95,1036,5,KombiFemdørs,5,Personbil,500,139000
4710,341100335,2017,42000,Manuell,Bensin,Forhjulsdrift,82,980,5,KombiFemdørs,5,Personbil,450,138900
4711,341061173,2017,123085,Automat,Hybrid,Forhjulsdrift,181,1335,5,Stasjonsvogn,5,Personbil,345,139900
4712,340324471,2017,130000,Automat,Bensin,Forhjulsdrift,131,1317,7,Flerbruksbil,4,Personbil,1350,139900
4713,339414549,2017,150600,Manuell,Diesel,Forhjulsdrift,125,1743,3,Kasse,5,Varebil,2000,139900
4714,339050828,2017,52982,Manuell,Hybrid,Forhjulsdrift,110,1388,2,Kasse,5,Varebil,1300,139000
4715,338260986,2017,146000,Manuell,Diesel,Forhjulsdrift,130,1860,3,Kasse,4,Varebil,2500,138900
4716,338197214,2017,42600,Manuell,Bensin,Forhjulsdrift,125,1205,5,KombiFemdørs,5,Personbil,1200,139900
4717,337419266,2017,126200,Automat,Bensin,Forhjulsdrift,110,1249,5,Stasjonsvogn,5,Personbil,1300,139000
4718,331781445,2017,66000,Manuell,Bensin,Forhjulsdrift,90,1105,5,SUV,5,Personbil,1200,139900
4719,330381052,2017,46800,Manuell,Bensin,Forhjulsdrift,82,980,5,KombiFemdørs,5,Personbil,450,139000
4720,328494622,2017,57500,Manuell,Bensin,Forhjulsdrift,110,1050,5,KombiFemdørs,5,Personbil,600,139000
4721,326642513,2017,41500,Manuell,Diesel,Forhjulsdrift,99,1370,2,Pickup,5,Varebil,1200,139000
4722,321233509,2017,114067,Manuell,Diesel,Forhjulsdrift,116,1533,3,Kasse,6,Varebil,1800,137922
4723,312298792,2017,134500,Manuell,Bensin,Forhjulsdrift,120,1194,5,KombiFemdørs,5,Personbil,1200,139000
4724,342319157,2017,70500,Automat,Bensin,Forhjulsdrift,130,1275,5,Stasjonsvogn,4,Personbil,1100,145000
4725,342177297,2017,103500,Manuell,Diesel,Forhjulsdrift,122,1857,3,Annet,6,Varebil,2500,145000
4726,341479349,2017,99000,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,5,Varebil,1500,145000
4727,341121522,2017,94300,Manuell,Diesel,Forhjulsdrift,110,1318,5,Stasjonsvogn,5,Personbil,1400,144800
4728,341098329,2017,79600,Automat,Bensin,Forhjulsdrift,110,1150,5,SUV,5,Personbil,1250,145000
4729,340154650,2017,43100,Manuell,Bensin,Forhjulsdrift,102,1063,5,KombiFemdørs,5,Personbil,1000,144444
4730,339167369,2017,72700,Automat,Diesel,Forhjulsdrift,100,1333,3,Kasse,5,Varebil,1250,145000
4731,338641448,2017,99400,Manuell,Bensin,Forhjulsdrift,110,1220,5,Stasjonsvogn,5,Personbil,1300,145000
4732,331250741,2017,45500,Automat,Bensin,Forhjulsdrift,118,1184,5,SUV,5,Personbil,1200,144961
4733,331362160,2017,109000,Automat,Diesel,Forhjulsdrift,120,1468,3,Kasse,4,Varebil,1200,146000
4734,342554183,2017,63000,Automat,Bensin,Forhjulsdrift,102,1095,5,KombiFemdørs,5,Personbil,1000,149000
4735,342267842,2017,140456,Automat,Hybrid,Forhjulsdrift,204,1540,5,KombiFemdørs,5,Personbil,1500,147900
4736,342304359,2017,54600,Automat,Elektrisitet,Bakhjulsdrift,168,1245,4,KombiFemdørs,5,Personbil,1000,149900
4737,342201691,2017,56700,Manuell,Bensin,Forhjulsdrift,95,1036,5,KombiFemdørs,5,Personbil,500,149000
4738,342169871,2017,100000,Manuell,Bensin,Forhjulsdrift,130,1395,7,Flerbruksbil,4,Personbil,1400,149000
4739,342150785,2017,104000,Manuell,Bensin,Forhjulsdrift,125,1316,5,Stasjonsvogn,4,Personbil,1200,149900
4740,342026950,2017,111000,Manuell,Diesel,Forhjulsdrift,100,1442,3,Kasse,4,Varebil,1200,149000
4741,341825053,2017,119638,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,5,Varebil,1800,149422
4742,341806585,2017,50914,Manuell,Hybrid,Firehjulsdrift,91,885,4,KombiFemdørs,5,Personbil,1000,149000
4743,341769112,2017,166600,Manuell,Diesel,Firehjulsdrift,99,1405,3,Kasse,4,Varebil,1250,149000
4744,341339179,2017,99900,Automat,Elektrisitet,Forhjulsdrift,136,1605,5,KombiFemdørs,5,Personbil,1020,149000
4745,341141685,2017,118012,Automat,Hybrid,Forhjulsdrift,148,1425,5,SUV,5,Personbil,1300,149000
4746,340928204,2017,61000,Manuell,Diesel,Forhjulsdrift,120,1759,3,Flerbruksbil,5,Varebil,2000,149990
4747,340912803,2017,114832,Manuell,Diesel,Forhjulsdrift,115,1533,3,Kasse,6,Varebil,1800,149900
4748,340885490,2017,84000,Automat,Bensin,Forhjulsdrift,110,1050,5,KombiFemdørs,5,Personbil,400,149000
4749,340427554,2017,112650,Automat,Bensin,Forhjulsdrift,125,1270,5,Stasjonsvogn,5,Personbil,1200,149000
4750,339673859,2017,102000,Manuell,Diesel,Forhjulsdrift,102,1722,3,Kasse,6,Varebil,2200,149000
4751,339588436,2017,121000,Automat,Bensin,Forhjulsdrift,125,1252,5,KombiFemdørs,5,Personbil,1200,149990
4752,339472954,2017,121020,Manuell,Diesel,Forhjulsdrift,120,1410,5,Stasjonsvogn,4,Personbil,1500,149000
4753,339415925,2017,41000,Manuell,Diesel,Forhjulsdrift,99,1317,3,Kasse,5,Varebil,1250,149000
4754,337461821,2017,133400,Manuell,Diesel,Forhjulsdrift,116,1536,3,Annet,6,Varebil,1800,149000
4755,337174612,2017,71000,Manuell,Bensin,Forhjulsdrift,140,1334,5,SUV,5,Personbil,1200,149000
4756,336721647,2017,43717,Manuell,Bensin,Forhjulsdrift,131,1255,5,SUV,5,Personbil,1450,149900
4757,336693118,2017,132000,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,4,Varebil,1800,149000
4758,333708692,2017,191000,Manuell,Diesel,Forhjulsdrift,102,1882,3,Kasse,5,Varebil,2200,149000
4759,333441694,2017,109750,Automat,Diesel,Forhjulsdrift,99,1085,5,KombiFemdørs,5,Personbil,825,149074
4760,332690152,2017,90722,Manuell,Diesel,Firehjulsdrift,115,1530,5,SUV,5,Personbil,1500,149900
4761,330613773,2017,93000,Manuell,Bensin,Firehjulsdrift,90,960,5,KombiFemdørs,5,Personbil,1000,149000
4762,330410006,2017,163362,Manuell,Diesel,Forhjulsdrift,131,2001,3,Kasse,5,Varebil,2650,149000
4763,329401326,2017,147000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,6,Varebil,1450,148900
4764,328587756,2017,93000,Automat,Diesel,Forhjulsdrift,110,1311,5,KombiFemdørs,5,Personbil,1650,149900
4765,327910168,2017,86000,Manuell,Diesel,Forhjulsdrift,102,1304,2,Kasse,4,Varebil,1500,149000
4766,327652383,2017,103700,Manuell,Hybrid,Firehjulsdrift,90,960,5,KombiFemdørs,5,Personbil,1000,149900
4767,323465258,2017,127600,Automat,Diesel,Forhjulsdrift,101,1442,3,Kasse,4,Varebil,1300,149422
4768,322368418,2017,156000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,6,Varebil,1450,148900
4769,321586830,2017,94300,Automat,Bensin,Forhjulsdrift,129,1298,5,SUV,5,Personbil,1470,149000
4770,315352029,2017,76000,Manuell,Diesel,Forhjulsdrift,99,1317,3,Kasse,5,Varebil,1250,148900
4771,305546516,2017,61000,Manuell,Diesel,Forhjulsdrift,101,1416,3,Kasse,4,Varebil,1200,147922
4772,336292304,2017,57668,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,4,Varebil,1800,151476
4773,331697847,2017,162400,Manuell,Diesel,Forhjulsdrift,170,2024,3,Kasse,6,Varebil,2500,151422
4774,276249397,2017,97000,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,5,Varebil,1500,150476
4775,342160901,2017,195700,Manuell,Diesel,Firehjulsdrift,150,1931,3,Kasse,6,Varebil,2500,155000
4776,342156987,2017,51300,Automat,Bensin,Forhjulsdrift,95,1064,5,KombiFemdørs,5,Personbil,500,154900
4777,339979147,2017,76000,Automat,Bensin,Forhjulsdrift,110,1079,5,KombiFemdørs,5,Personbil,1100,155000
4778,339155931,2017,89000,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,4,Varebil,1800,155000
4779,339052693,2017,82000,Automat,Bensin,Forhjulsdrift,110,1176,5,KombiFemdørs,5,Personbil,1300,154000
4780,338413602,2017,75000,Automat,Elektrisitet,Bakhjulsdrift,168,1245,4,KombiFemdørs,5,Personbil,1000,154900
4781,335847825,2017,128000,Automat,Diesel,Forhjulsdrift,95,1539,3,Kasse,4,Varebil,1800,154990
4782,320590035,2017,142900,Automat,Bensin,Forhjulsdrift,150,1334,5,Flerbruksbil,5,Personbil,1500,155000
4783,342289388,2017,77600,Manuell,Bensin,Forhjulsdrift,85,1154,5,KombiFemdørs,5,Personbil,1100,156000
4784,341744172,2017,149000,Manuell,Diesel,Firehjulsdrift,150,1745,3,Kasse,6,Varebil,2500,156476
4785,335894075,2017,130651,Manuell,Diesel,Forhjulsdrift,125,1743,3,Kasse,4,Varebil,2000,156476
4786,342178762,2017,133000,Automat,Bensin,Forhjulsdrift,163,1320,7,Flerbruksbil,4,Personbil,1200,165000
4787,323474123,2017,93000,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,165000
4788,311052920,2017,15100,Automat,Bensin,Forhjulsdrift,90,1000,5,KombiFemdørs,5,Personbil,900,165000
4789,287881245,2017,116000,Manuell,Diesel,Firehjulsdrift,115,1530,5,SUV,5,Personbil,1500,167000
4790,342314718,2017,76700,Manuell,Diesel,Forhjulsdrift,110,1318,5,Stasjonsvogn,5,Personbil,1400,169000
4791,342304910,2017,41949,Automat,Bensin,Forhjulsdrift,125,1258,2,Kasse,2,Varebil,1500,169000
4792,342279603,2017,56413,Automat,Bensin,Forhjulsdrift,102,1095,5,KombiFemdørs,5,Personbil,1000,168000
4793,342180101,2017,87700,Automat,Bensin,Forhjulsdrift,204,1524,5,KombiFemdørs,5,Personbil,1500,169000
4794,342116054,2017,76000,Automat,Bensin,Forhjulsdrift,125,1348,2,Kasse,4,Varebil,1500,169000
4795,342108666,2017,142000,Automat,Hybrid,Forhjulsdrift,218,1660,5,Stasjonsvogn,5,Personbil,1600,168000
4796,342040670,2017,63000,Automat,Diesel,Forhjulsdrift,102,1340,2,Kasse,6,Varebil,1500,168900
4797,342029459,2017,169000,Automat,Hybrid,Bakhjulsdrift,292,1765,5,Stasjonsvogn,5,Personbil,1600,169305
4798,341306782,2017,189280,Automat,Diesel,Forhjulsdrift,170,1881,3,Kasse,4,Varebil,1650,169000
4799,341209776,2017,157000,Automat,Diesel,Forhjulsdrift,150,1482,5,Stasjonsvogn,5,Personbil,1600,169000
4800,341174612,2017,91905,Automat,Bensin,Forhjulsdrift,150,1293,5,Sedan,5,Personbil,1500,169000
4801,341150429,2017,125533,Automat,Bensin,Forhjulsdrift,165,1310,5,Flerbruksbil,4,Personbil,1600,169000
4802,340968799,2017,66589,Manuell,Bensin,Forhjulsdrift,125,1280,5,KombiFemdørs,4,Personbil,1200,169000
4803,340451015,2017,129000,Automat,Hybrid,Forhjulsdrift,136,1335,5,Stasjonsvogn,4,Personbil,345,169000
4804,339938443,2017,93775,Automat,Hybrid,Forhjulsdrift,258,1524,5,KombiFemdørs,5,Personbil,1500,169000
4805,339629010,2017,71000,Manuell,Diesel,Firehjulsdrift,115,1530,5,SUV,5,Personbil,1500,169000
4806,339546808,2017,56225,Manuell,Diesel,Firehjulsdrift,99,1405,3,Kasse,5,Varebil,1250,169000
4807,338698199,2017,87408,Automat,Hybrid,Forhjulsdrift,181,1310,5,Stasjonsvogn,5,Personbil,385,169000
4808,336429344,2017,69800,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,4,Varebil,1800,169000
4809,335799703,2017,110000,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1500,168700
4810,335562267,2017,171500,Manuell,Diesel,Forhjulsdrift,102,1779,3,Kasse,6,Varebil,2200,169000
4811,335361389,2017,60000,Automat,Bensin,Forhjulsdrift,150,1265,5,Stasjonsvogn,4,Personbil,1420,169000
4812,334647684,2017,155000,Automat,Diesel,Forhjulsdrift,177,1702,3,Kasse,5,Varebil,2200,169000
4813,330397648,2017,113888,Automat,Bensin,Forhjulsdrift,110,1176,5,KombiFemdørs,5,Personbil,1300,169000
4814,328912130,2017,92000,Automat,Hybrid,Forhjulsdrift,99,1335,5,Stasjonsvogn,5,Personbil,345,169000
4815,327032383,2017,62800,Manuell,Diesel,Firehjulsdrift,116,1455,5,SUV,5,Personbil,1500,169000
4816,319474758,2017,83840,Automat,Bensin,Forhjulsdrift,131,1317,7,Flerbruksbil,5,Personbil,1350,169000
4817,310794374,2017,108900,Automat,Diesel,Forhjulsdrift,101,1468,3,Kasse,6,Varebil,1300,169000
4818,342164458,2017,147000,Manuell,Diesel,Firehjulsdrift,122,1489,2,Kasse,6,Varebil,1500,171000
4819,342159939,2017,103300,Automat,Bensin,Forhjulsdrift,122,1360,5,KombiFemdørs,5,Personbil,1500,169900
4820,341340402,2017,72608,Manuell,Diesel,Forhjulsdrift,116,1546,3,Kasse,5,Varebil,1800,169900
4821,341056349,2017,129800,Automat,Bensin,Forhjulsdrift,150,1293,5,Stasjonsvogn,5,Personbil,1500,169900
4822,340865140,2017,142800,Automat,Diesel,Forhjulsdrift,177,1657,3,Kasse,5,Varebil,2000,170000
4823,340474938,2017,199000,Automat,Diesel,Forhjulsdrift,150,1772,3,Kasse,5,Varebil,2500,169900
4824,340211112,2017,115000,Automat,Hybrid,Forhjulsdrift,258,1524,5,KombiFemdørs,5,Personbil,1500,169900
4825,339426023,2017,78680,Automat,Bensin,Forhjulsdrift,110,1242,5,Stasjonsvogn,5,Personbil,1300,169900
4826,339025972,2017,73500,Automat,Hybrid,Forhjulsdrift,204,1524,5,KombiFemdørs,5,Personbil,1500,169990
4827,338346579,2017,68800,Manuell,Bensin,Forhjulsdrift,122,1471,5,KombiFemdørs,5,Personbil,1500,169900
4828,337296265,2017,96000,Automat,Hybrid,Forhjulsdrift,141,1425,5,KombiFemdørs,5,Personbil,1300,169995
4829,336684220,2017,92000,Automat,Hybrid,Forhjulsdrift,148,1425,5,KombiFemdørs,5,Personbil,1300,169999
4830,335379189,2017,119700,Manuell,Diesel,Forhjulsdrift,122,1666,3,Flerbruksbil,6,Varebil,2500,169900
4831,328189820,2017,54000,Automat,Bensin,Forhjulsdrift,90,1076,5,KombiFemdørs,5,Personbil,900,169961
4832,327842947,2017,151000,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1500,169990
4833,322249929,2017,59200,Automat,Bensin,Forhjulsdrift,110,1088,5,KombiFemdørs,5,Personbil,1100,169800
4834,316546524,2017,178000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Flerbruksbil,6,Varebil,1450,169922
4835,342253489,2017,148000,Automat,Bensin,Bakhjulsdrift,136,1320,5,KombiFemdørs,5,Personbil,1300,174305
4836,341941049,2017,42200,Automat,Bensin,Forhjulsdrift,110,1150,5,SUV,5,Personbil,1250,174000
4837,340357084,2017,116661,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,174000
4838,336778895,2017,70625,Automat,Diesel,Forhjulsdrift,100,1443,2,Kasse,4,Varebil,1300,173000
4839,336330852,2017,170000,Automat,Hybrid,Forhjulsdrift,218,1660,5,Stasjonsvogn,5,Personbil,1600,174147
4840,332427681,2017,99900,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1500,174000
4841,342296009,2017,78900,Automat,Bensin,Forhjulsdrift,90,1131,5,KombiFemdørs,5,Personbil,1000,175000
4842,342167234,2017,174000,Manuell,Diesel,Firehjulsdrift,110,1360,5,Stasjonsvogn,5,Personbil,1700,175000
4843,341810786,2017,24300,Manuell,Diesel,Forhjulsdrift,99,1380,2,Pickup,2,Varebil,1200,175000
4844,341252551,2017,79552,Automat,Hybrid,Forhjulsdrift,140,1425,5,KombiFemdørs,5,Personbil,1300,175000
4845,338361950,2017,126587,Manuell,Diesel,Forhjulsdrift,122,1602,3,Kasse,5,Varebil,2500,176422
4846,338135310,2017,86000,Automat,Hybrid,Forhjulsdrift,136,1335,5,Stasjonsvogn,5,Personbil,345,176000
4847,337171935,2017,70900,Automat,Diesel,Forhjulsdrift,110,1407,5,SUV,5,Personbil,1450,174900
4848,337156861,2017,97000,Automat,Bensin,Forhjulsdrift,125,1140,4,KombiFemdørs,5,Personbil,1200,175000
4849,334946150,2017,124100,Automat,Bensin,Forhjulsdrift,150,1240,5,KombiFemdørs,5,Personbil,1500,175900
4850,333403641,2017,87500,Manuell,Diesel,Forhjulsdrift,131,1881,3,Kasse,4,Varebil,2500,174900
