,Finnkode,car_name,Link,Price
368,339995699,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=339995699,15074.0
370,340069322,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=340069322,19900.0
372,339964178,Audi A2,https://www.finn.no/car/used/ad.html?finnkode=339964178,18375.0
374,336643799,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=336643799,16845.0
375,339881532,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=339881532,16845.0
376,339877270,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=339877270,17845.0
377,334024807,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=334024807,18777.0
378,339776107,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=339776107,16000.0
380,335857999,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=335857999,20000.0
384,339584300,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=339584300,16845.0
385,339516372,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=339516372,16745.0
386,329422750,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=329422750,19777.0
388,339440883,Citroen C2,https://www.finn.no/car/used/ad.html?finnkode=339440883,20000.0
389,330008385,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=330008385,19845.0
395,338132295,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=338132295,16845.0
396,335773130,Volkswagen Jetta,https://www.finn.no/car/used/ad.html?finnkode=335773130,17999.0
398,338931478,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=338931478,19845.0
400,336170012,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=336170012,17845.0
402,338651261,Saab 9-3,https://www.finn.no/car/used/ad.html?finnkode=338651261,17500.0
404,338562717,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=338562717,16845.0
406,338528239,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=338528239,19900.0
408,338288601,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=338288601,16845.0
412,337974043,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=337974043,19845.0
415,337938361,Volvo S40,https://www.finn.no/car/used/ad.html?finnkode=337938361,15845.0
416,337842234,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=337842234,19990.0
417,337845573,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=337845573,16845.0
418,337819011,Mitsubishi Lancer,https://www.finn.no/car/used/ad.html?finnkode=337819011,19845.0
419,327678481,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=327678481,19127.0
421,337590305,Opel Meriva,https://www.finn.no/car/used/ad.html?finnkode=337590305,16845.0
423,337526382,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=337526382,19845.0
424,337524612,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=337524612,19845.0
425,337463797,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=337463797,15845.0
426,337350332,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=337350332,18074.0
427,337263224,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=337263224,19000.0
431,323443711,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=323443711,16995.0
434,336595754,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=336595754,15845.0
435,336495286,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=336495286,20000.0
438,335514299,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=335514299,20000.0
439,318481848,BMW X3,https://www.finn.no/car/used/ad.html?finnkode=318481848,16777.0
440,335242119,Toyota Yaris Verso,https://www.finn.no/car/used/ad.html?finnkode=335242119,20000.0
441,334939893,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=334939893,18000.0
443,328344451,Saab 9-5,https://www.finn.no/car/used/ad.html?finnkode=328344451,15777.0
445,333435153,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=333435153,20000.0
447,332073874,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=332073874,19000.0
