,Finnkode,Specifications
1519,341251042,"{""Modell\u00e5r"": ""2003"", ""Kilometer"": ""282 458 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""Garanti"": ""2 mnd"", ""Garanti inntil"": ""2 000 km"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""2,4 l"", ""CO2-utslipp"": ""177 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ66567""}"
1520,341261620,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""275 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.04.2008"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""126 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 465 kg"", ""CO2-utslipp"": ""155 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VF97369"", ""Chassis nr. (VIN)"": ""SB1ED56L70E070241"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
1521,341252022,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""178 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""37 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""14.09.2009"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 570 kg"", ""CO2-utslipp"": ""175 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""10"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BD63950"", ""Chassis nr. (VIN)"": ""1J8FFC8Y19D139251"", ""Maksimal tilhengervekt"": ""1 425 kg"", ""Neste frist for EU-kontroll"": ""14.12.2023""}"
1522,341251619,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""172 500 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""16.10.2006"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""102 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 461 kg"", ""CO2-utslipp"": ""204 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR37969"", ""Chassis nr. (VIN)"": ""WVWZZZ1KZ7W532642"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
1523,341243834,"{""Modell\u00e5r"": ""1999"", ""Kilometer"": ""286 900 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.08.1999"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""179 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 205 kg"", ""Antall seter"": ""4"", ""Karosseri"": ""Coupe"", ""Antall d\u00f8rer"": ""3"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AE21985"", ""Chassis nr. (VIN)"": ""TRUZZZ8NZX1000539""}"
1524,341233523,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""438 666 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.02.2002"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""102 Hk"", ""Sylindervolum"": ""2,5 l"", ""Vekt"": ""1 895 kg"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""PC95455"", ""Chassis nr. (VIN)"": ""JT121JK1800001288"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
1525,329710348,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""316 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""35 223 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.09.2009"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 505 kg"", ""CO2-utslipp"": ""158 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall eiere"": ""13"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP84062"", ""Chassis nr. (VIN)"": ""WBAVU31000KY16105"", ""Maksimal tilhengervekt"": ""1 600 kg""}"
1526,341225327,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""160 988 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""37 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.01.2010"", ""Garanti"": ""3 mnd"", ""Garanti inntil"": ""3 000 km"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 118 kg"", ""CO2-utslipp"": ""98 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU83235"", ""Chassis nr. (VIN)"": ""WF0JXXGAJJ9E44680""}"
1527,341217855,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""211 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""25.10.2011"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 429 kg"", ""CO2-utslipp"": ""147 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""KH79350"", ""Chassis nr. (VIN)"": ""VF37D9HTCBJ617443"", ""Maksimal tilhengervekt"": ""750 kg"", ""Sist EU-godkjent"": ""06.02.2024"", ""Neste frist for EU-kontroll"": ""18.01.2026""}"
1528,341221425,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""182 840 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""19.08.2009"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""122 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 340 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""NF39339"", ""Chassis nr. (VIN)"": ""WBAUK31070VG66979"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
1529,341220615,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""187 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""37 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.02.2006"", ""Garanti"": ""3 mnd"", ""Garanti inntil"": ""3 000 km"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 567 kg"", ""CO2-utslipp"": ""134 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PX65129"", ""Chassis nr. (VIN)"": ""VF33H9HZC84330403"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
1530,341212879,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""111 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.08.2012"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Vekt"": ""1 530 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EL41177"", ""Chassis nr. (VIN)"": ""JN1AZ0CP4CT019403"", ""Neste frist for EU-kontroll"": ""13.12.2024""}"
1531,317051166,"{""Modell\u00e5r"": ""2001"", ""Kilometer"": ""263 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""35 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""19.07.2005"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv metallic"", ""Interi\u00f8rfarge"": ""Beige helskinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 320 kg"", ""CO2-utslipp"": ""213 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Coupe"", ""Antall d\u00f8rer"": ""3"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL18151"", ""Chassis nr. (VIN)"": ""YS3DF35C312034968"", ""Maksimal tilhengervekt"": ""1 600 kg""}"
1532,341214399,"{""Modell\u00e5r"": ""2017"", ""Kilometer"": ""52 849 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""36 826 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.06.2017"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""64 Hk"", ""Vekt"": ""1 120 kg"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Str. lasterom"": ""235 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EK39517"", ""Chassis nr. (VIN)"": ""VF71NZKYZHU900712"", ""Rekkevidde (WLTP)"": ""150 km"", ""Sist EU-godkjent"": ""11.07.2023"", ""Neste frist for EU-kontroll"": ""31.08.2025""}"
1533,336166572,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""260 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""12.12.2017"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""S\u00f8lv"", ""Interi\u00f8rfarge"": ""Sort skinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 729 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""NV73307"", ""Chassis nr. (VIN)"": ""YV1BW7652B1188621"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""30.11.2025""}"
1534,341181425,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""159 900 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.09.2005"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""106 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 445 kg"", ""CO2-utslipp"": ""210 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Annet"", ""Antall d\u00f8rer"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL17778"", ""Chassis nr. (VIN)"": ""JSAJTA74V00101787"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""06.02.2026""}"
1535,341179821,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""251 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""36 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""12.08.2008"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Hjuldriftnavn"": ""4MOTION"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 671 kg"", ""CO2-utslipp"": ""169 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR69181"", ""Chassis nr. (VIN)"": ""WVWZZZ3CZ9E028800"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""30.11.2025""}"
1536,336047352,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""326 294 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.03.2009"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 520 kg"", ""CO2-utslipp"": ""184 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR76589"", ""Chassis nr. (VIN)"": ""WBAVU31020KZ04640"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""07.10.2024""}"
1537,341164021,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""211 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 154 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.06.2008"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""mett."", ""Interi\u00f8rfarge"": ""Svart delskinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 576 kg"", ""CO2-utslipp"": ""156 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KH57773"", ""Chassis nr. (VIN)"": ""WF0GXXGBBG8K51117"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Neste frist for EU-kontroll"": ""19.12.2025""}"
1538,341174399,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""437 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""38 669 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.01.2004"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 825 kg"", ""Antall seter"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""DK70472"", ""Chassis nr. (VIN)"": ""WV1ZZZ7HZ4H059872"", ""Maksimal tilhengervekt"": ""2 200 kg""}"
1539,341173655,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""143 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.10.2011"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Bl\u00e5"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 122 kg"", ""CO2-utslipp"": ""125 g/km"", ""Antall seter"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""LUCGG2740B3206813"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
1540,326263287,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""130 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.03.2007"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""To n\u00f8kler"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""97 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 263 kg"", ""CO2-utslipp"": ""164 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP69239"", ""Chassis nr. (VIN)"": ""NLHCN41AP7Z042216"", ""Maksimal tilhengervekt"": ""700 kg"", ""Sist EU-godkjent"": ""19.09.2023"", ""Neste frist for EU-kontroll"": ""30.09.2025""}"
1541,341135961,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""69 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 154 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.11.2007"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""met"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 352 kg"", ""CO2-utslipp"": ""124 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PX50131"", ""Chassis nr. (VIN)"": ""WF05XXGCD57Y55701"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""18.09.2024""}"
1542,341161716,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""296 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.05.2008"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""156 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 825 kg"", ""CO2-utslipp"": ""191 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""HF24186"", ""Chassis nr. (VIN)"": ""VF3VV4HNH8U910056"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""28.04.2024""}"
1543,340952029,"{""Modell\u00e5r"": ""1987"", ""Kilometer"": ""212 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.02.1988"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 080 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""TV51031"", ""Chassis nr. (VIN)"": ""WF0FXXGBBFHM48279"", ""Maksimal tilhengervekt"": ""1 080 kg"", ""Sist EU-godkjent"": ""31.01.2024"", ""Neste frist for EU-kontroll"": ""31.01.2026""}"
1544,341153215,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""101 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.02.2008"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 552 kg"", ""CO2-utslipp"": ""137 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL85314"", ""Chassis nr. (VIN)"": ""WVWZZZ3CZ8E165609"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
1545,341140311,"{""Modell\u00e5r"": ""1999"", ""Kilometer"": ""217 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.11.2002"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 500 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall eiere"": ""9"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BP75957"", ""Chassis nr. (VIN)"": ""WBADM21040GL07675"", ""Maksimal tilhengervekt"": ""1 700 kg""}"
