,Finnkode,car_name,Link,Price
9080,319763047,Volvo V60,https://www.finn.no/car/used/ad.html?finnkode=319763047,189500.0
9081,319202403,Citroen Jumpy,https://www.finn.no/car/used/ad.html?finnkode=319202403,189000.0
9083,303392773,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=303392773,189000.0
9085,342557433,Toyota C-HR,https://www.finn.no/car/used/ad.html?finnkode=342557433,189999.0
9086,342215636,Ford Tourneo Connect,https://www.finn.no/car/used/ad.html?finnkode=342215636,189900.0
9087,342205027,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=342205027,189900.0
9089,342020223,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=342020223,189900.0
9090,341937751,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341937751,189900.0
9091,341386127,Citroen Grand C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=341386127,189900.0
9092,341214930,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=341214930,189800.0
9093,341149154,Volkswagen Caddy Maxi,https://www.finn.no/car/used/ad.html?finnkode=341149154,189999.0
9095,340631623,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=340631623,189995.0
9096,340120842,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340120842,189800.0
9097,340117601,Mazda CX-3,https://www.finn.no/car/used/ad.html?finnkode=340117601,189900.0
9099,337657830,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=337657830,189900.0
9100,336772219,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=336772219,190000.0
9105,332587623,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=332587623,189900.0
9106,224890741,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=224890741,189805.0
9107,328872041,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=328872041,189900.0
9111,341917153,BMW X1,https://www.finn.no/car/used/ad.html?finnkode=341917153,194000.0
9112,332713912,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=332713912,193700.0
9118,341921002,Ford Transit Courier,https://www.finn.no/car/used/ad.html?finnkode=341921002,159800.0
9131,316891181,Renault Kangoo Electric,https://www.finn.no/car/used/ad.html?finnkode=316891181,159000.0
9132,339939638,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=339939638,164900.0
9133,339200955,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=339200955,164900.0
9138,341808078,Nissan NV250,https://www.finn.no/car/used/ad.html?finnkode=341808078,169000.0
9140,341130133,Ford Transit Courier,https://www.finn.no/car/used/ad.html?finnkode=341130133,169000.0
9142,336454056,Renault Express,https://www.finn.no/car/used/ad.html?finnkode=336454056,169000.0
9146,340306575,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340306575,175000.0
9147,342221976,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=342221976,175336.0
9157,340182383,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=340182383,179000.0
9158,340164065,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=340164065,178500.0
9159,340091167,Volkswagen UP!,https://www.finn.no/car/used/ad.html?finnkode=340091167,179000.0
9164,338589624,Fiat Doblo,https://www.finn.no/car/used/ad.html?finnkode=338589624,179000.0
9168,336311313,Toyota Proace City,https://www.finn.no/car/used/ad.html?finnkode=336311313,179990.0
9172,332600967,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=332600967,178000.0
9173,331720631,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=331720631,178000.0
9178,341088360,Toyota Proace City,https://www.finn.no/car/used/ad.html?finnkode=341088360,185000.0
9180,338355615,Renault Kangoo,https://www.finn.no/car/used/ad.html?finnkode=338355615,184900.0
9184,339204500,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=339204500,187000.0
9187,341929530,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=341929530,189000.0
9190,341374971,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=341374971,189000.0
9191,341338276,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=341338276,189000.0
9192,341236535,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=341236535,189000.0
9196,340833889,Maxus e-Deliver 3,https://www.finn.no/car/used/ad.html?finnkode=340833889,189000.0
9197,340569420,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=340569420,189000.0
9199,340407660,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=340407660,189900.0
9200,340265819,MG ZS EV,https://www.finn.no/car/used/ad.html?finnkode=340265819,189900.0
9209,338136311,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=338136311,189000.0
9211,335837438,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=335837438,189900.0
9215,329745692,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=329745692,189000.0
9219,339025953,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=339025953,195000.0
9227,342275748,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=342275748,199900.0
9229,341942582,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=341942582,199000.0
9237,341387989,Nissan Leaf,https://www.finn.no/car/used/ad.html?finnkode=341387989,199900.0
9239,341370959,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=341370959,199750.0
9240,341365710,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341365710,199000.0
9241,341362574,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=341362574,199000.0
9242,341337515,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=341337515,199900.0
9247,340994393,Maxus e-Deliver 3,https://www.finn.no/car/used/ad.html?finnkode=340994393,199336.0
9252,340848028,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=340848028,199900.0
9253,340542575,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=340542575,199900.0
9255,340443215,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=340443215,198900.0
9256,340370756,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=340370756,199900.0
9263,339974294,Toyota Proace City,https://www.finn.no/car/used/ad.html?finnkode=339974294,199000.0
9267,338640186,Renault Kangoo Electric,https://www.finn.no/car/used/ad.html?finnkode=338640186,199900.0
9275,338086862,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=338086862,199000.0
9287,324918025,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=324918025,199000.0
9297,330353997,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=330353997,205000.0
9302,342207223,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=342207223,209900.0
9316,340462359,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=340462359,209900.0
9317,340453946,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=340453946,209900.0
9319,340350545,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=340350545,209000.0
9321,340318380,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=340318380,209000.0
9324,337276924,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=337276924,209900.0
9325,339291688,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=339291688,209900.0
9327,337534641,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=337534641,209000.0
9328,336785521,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=336785521,208900.0
9329,334932417,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=334932417,209000.0
9333,329583027,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=329583027,209000.0
9334,328858881,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=328858881,209000.0
9335,324883679,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=324883679,209000.0
9336,324535967,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=324535967,209000.0
9339,307901658,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=307901658,209000.0
9343,341931475,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=341931475,214900.0
9354,342332531,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342332531,219900.0
9357,342048611,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=342048611,219000.0
9367,340975140,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=340975140,219900.0
9370,340869455,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340869455,219600.0
9371,340638541,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=340638541,219000.0
9376,340473725,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=340473725,219900.0
9378,340379274,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=340379274,219750.0
9379,340310163,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=340310163,219000.0
9381,340181030,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340181030,219000.0
9382,340061427,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=340061427,219000.0
9383,340060685,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=340060685,219000.0
9384,339998797,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=339998797,219000.0
9385,339987284,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=339987284,219900.0
9388,339292784,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=339292784,219900.0
9390,338157246,Kia E-Niro,https://www.finn.no/car/used/ad.html?finnkode=338157246,219000.0
9402,335600289,Toyota Proace City,https://www.finn.no/car/used/ad.html?finnkode=335600289,219000.0
9406,333432514,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=333432514,219000.0
9407,333430082,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=333430082,219000.0
9409,332533576,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=332533576,219000.0
9410,332440122,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=332440122,219000.0
9411,332423349,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=332423349,219900.0
9416,328073062,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=328073062,219000.0
9418,327784522,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=327784522,219000.0
9425,302334795,Honda e,https://www.finn.no/car/used/ad.html?finnkode=302334795,219000.0
9434,337196794,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=337196794,225000.0
9435,336784958,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=336784958,225000.0
9436,333345460,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=333345460,224900.0
9437,332587803,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=332587803,225000.0
9439,329099285,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=329099285,224000.0
9441,341900650,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=341900650,225900.0
9444,339054674,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=339054674,227129.0
9445,342374870,Hyundai IONIQ,https://www.finn.no/car/used/ad.html?finnkode=342374870,229900.0
9446,342321318,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=342321318,229900.0
9447,342320896,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=342320896,228000.0
9448,342298109,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=342298109,229900.0
9449,342237235,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=342237235,229900.0
9454,341869125,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=341869125,229900.0
9456,341801337,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=341801337,229000.0
9457,341777298,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=341777298,229900.0
9459,341387438,Nissan Leaf,https://www.finn.no/car/used/ad.html?finnkode=341387438,229900.0
9461,341363086,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341363086,229000.0
9463,341328720,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=341328720,229900.0
9465,341321547,MINI Cooper SE,https://www.finn.no/car/used/ad.html?finnkode=341321547,229900.0
9467,341180176,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=341180176,228900.0
9469,339494897,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=339494897,151900.0
9470,339039862,Mercedes-Benz Sprinter,https://www.finn.no/car/used/ad.html?finnkode=339039862,150476.0
9471,338951698,Mazda CX-5,https://www.finn.no/car/used/ad.html?finnkode=338951698,151000.0
9473,297178736,Opel Vivaro,https://www.finn.no/car/used/ad.html?finnkode=297178736,151777.0
9474,342327435,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=342327435,155000.0
9475,341940723,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=341940723,154900.0
9476,341762172,Mazda CX-5,https://www.finn.no/car/used/ad.html?finnkode=341762172,154000.0
9478,341395145,Volkswagen UP!,https://www.finn.no/car/used/ad.html?finnkode=341395145,155000.0
9479,341377376,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=341377376,154900.0
9480,341361831,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=341361831,154900.0
9481,341348401,Land Rover Range Rover,https://www.finn.no/car/used/ad.html?finnkode=341348401,155000.0
9482,341271719,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=341271719,155000.0
9483,341218076,Renault Kangoo,https://www.finn.no/car/used/ad.html?finnkode=341218076,155000.0
9484,341136558,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=341136558,154900.0
9485,341034756,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=341034756,154900.0
9486,341018982,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341018982,154400.0
9489,340635458,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=340635458,155000.0
9492,340231546,Mazda CX-5,https://www.finn.no/car/used/ad.html?finnkode=340231546,154900.0
9493,340226484,BMW i3,https://www.finn.no/car/used/ad.html?finnkode=340226484,154900.0
9496,339918432,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=339918432,155000.0
9497,339858608,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=339858608,153305.0
9498,339597888,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=339597888,155000.0
9500,339329581,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=339329581,155000.0
9501,339310190,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=339310190,153000.0
9502,339293981,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=339293981,154900.0
9506,338604097,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=338604097,154990.0
9507,338270999,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=338270999,154476.0
9509,337947870,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=337947870,155000.0
9510,337157276,Volkswagen Caddy Maxi,https://www.finn.no/car/used/ad.html?finnkode=337157276,155000.0
9513,335928699,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=335928699,155000.0
9517,334529981,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=334529981,155000.0
9519,333530206,Toyota Prius,https://www.finn.no/car/used/ad.html?finnkode=333530206,155000.0
9522,331399829,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=331399829,155000.0
9523,331366205,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=331366205,154000.0
9524,330759552,Honda Jazz,https://www.finn.no/car/used/ad.html?finnkode=330759552,152861.0
9525,330632986,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=330632986,154000.0
9526,330616133,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=330616133,154900.0
9527,330515151,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=330515151,153000.0
9528,329596447,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=329596447,155000.0
9529,329141454,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=329141454,154900.0
9530,328949042,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=328949042,153700.0
9532,326042334,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=326042334,155000.0
9533,323972960,Audi A4 allroad,https://www.finn.no/car/used/ad.html?finnkode=323972960,154990.0
9535,321650085,Audi A4 allroad,https://www.finn.no/car/used/ad.html?finnkode=321650085,154147.0
9536,323298989,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=323298989,155000.0
9537,323297281,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=323297281,155000.0
9538,322955793,Volkswagen Tiguan,https://www.finn.no/car/used/ad.html?finnkode=322955793,155000.0
9539,320741508,Mitsubishi ASX,https://www.finn.no/car/used/ad.html?finnkode=320741508,155000.0
9540,319697292,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=319697292,153147.0
9543,275635686,Volvo XC70,https://www.finn.no/car/used/ad.html?finnkode=275635686,154900.0
9544,251967055,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=251967055,155000.0
9545,342619084,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=342619084,155700.0
9547,340450726,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=340450726,155900.0
9548,340102539,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340102539,155555.0
9549,339963351,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=339963351,155900.0
9550,339287010,Hyundai i40,https://www.finn.no/car/used/ad.html?finnkode=339287010,156000.0
9551,335011344,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=335011344,156000.0
9553,327687914,Citroen Jumpy,https://www.finn.no/car/used/ad.html?finnkode=327687914,157000.0
9554,323685380,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=323685380,156000.0
9555,320686831,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=320686831,155700.0
9561,342317142,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=342317142,18845.0
9562,342207540,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=342207540,19000.0
9564,342044587,Saab 9-3,https://www.finn.no/car/used/ad.html?finnkode=342044587,17845.0
9565,341982262,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341982262,19900.0
9566,341910582,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341910582,17845.0
9567,341786691,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=341786691,19800.0
9568,326674621,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=326674621,18277.0
9570,311247794,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=311247794,17777.0
9573,325935653,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=325935653,20777.0
9574,311247305,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=311247305,20777.0
9576,342423731,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=342423731,25000.0
9577,342339381,Land Rover Freelander,https://www.finn.no/car/used/ad.html?finnkode=342339381,24900.0
9579,342067628,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=342067628,25000.0
9580,341981690,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=341981690,24900.0
9583,322380512,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=322380512,24777.0
9589,342265168,Mitsubishi Colt,https://www.finn.no/car/used/ad.html?finnkode=342265168,26845.0
9592,328294121,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=328294121,26777.0
9594,318438959,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=318438959,25777.0
9595,317309345,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=317309345,26777.0
9599,342403538,Opel Insignia,https://www.finn.no/car/used/ad.html?finnkode=342403538,29000.0
9600,342307583,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=342307583,29000.0
9601,342136896,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=342136896,29000.0
9603,342002084,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=342002084,29845.0
9604,342107804,Citroen C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=342107804,29900.0
9605,342094719,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=342094719,29845.0
9608,339445479,Suzuki Liana,https://www.finn.no/car/used/ad.html?finnkode=339445479,29845.0
9609,318660931,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=318660931,27777.0
9612,315956536,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=315956536,31777.0
9613,342208814,Ford Kuga,https://www.finn.no/car/used/ad.html?finnkode=342208814,30845.0
9614,327338021,Honda Civic,https://www.finn.no/car/used/ad.html?finnkode=327338021,32500.0
9618,306241859,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=306241859,31777.0
9624,342430345,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=342430345,34900.0
9625,342314830,Mazda 2,https://www.finn.no/car/used/ad.html?finnkode=342314830,34000.0
9627,342302137,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=342302137,34900.0
9629,342162533,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=342162533,34900.0
9630,342135468,Saab 9-3,https://www.finn.no/car/used/ad.html?finnkode=342135468,32845.0
9631,342081001,Opel Meriva,https://www.finn.no/car/used/ad.html?finnkode=342081001,33845.0
9633,341974243,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341974243,35000.0
9636,341670337,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=341670337,33845.0
9638,342228347,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=342228347,36845.0
9640,336770874,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=336770874,36845.0
9641,312083772,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=312083772,36777.0
9642,311389110,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=311389110,36777.0
9645,342299595,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=342299595,39845.0
9646,342292860,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=342292860,39000.0
9647,342278116,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=342278116,39900.0
9650,342098670,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=342098670,39999.0
9651,342044977,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=342044977,39900.0
9652,342034321,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=342034321,39845.0
9656,341806538,Hyundai i20,https://www.finn.no/car/used/ad.html?finnkode=341806538,39000.0
9657,341796105,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341796105,39845.0
9658,341623870,Peugeot 307 SW,https://www.finn.no/car/used/ad.html?finnkode=341623870,39000.0
9659,341038207,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=341038207,39900.0
9660,339581783,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=339581783,39000.0
9661,338702383,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=338702383,39845.0
9667,341692370,Mitsubishi Lancer,https://www.finn.no/car/used/ad.html?finnkode=341692370,40845.0
9668,341483434,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=341483434,40845.0
9669,327428108,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=327428108,40777.0
9670,342541536,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=342541536,45000.0
9671,342491446,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=342491446,45000.0
9673,342445193,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=342445193,44845.0
9674,342345309,Volkswagen Polo Cross,https://www.finn.no/car/used/ad.html?finnkode=342345309,44000.0
9675,342266953,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=342266953,44900.0
9677,342212882,Dodge Avenger,https://www.finn.no/car/used/ad.html?finnkode=342212882,43845.0
9678,342044721,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=342044721,45000.0
9679,341917651,Nissan Note,https://www.finn.no/car/used/ad.html?finnkode=341917651,45000.0
9680,326674020,Suzuki Liana,https://www.finn.no/car/used/ad.html?finnkode=326674020,43777.0
9682,342364797,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=342364797,46845.0
9683,342396022,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=342396022,46845.0
9684,330827563,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=330827563,46777.0
9686,342443637,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=342443637,49000.0
9687,326551944,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=326551944,49999.0
9688,342340815,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=342340815,49845.0
9689,342336197,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=342336197,49845.0
9690,342313487,BMW X3,https://www.finn.no/car/used/ad.html?finnkode=342313487,49000.0
9691,342147935,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=342147935,49900.0
9692,342108614,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=342108614,49845.0
9693,342096852,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=342096852,49900.0
9694,340324877,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=340324877,49845.0
9695,339195844,Mazda 5,https://www.finn.no/car/used/ad.html?finnkode=339195844,49000.0
9696,339189534,Honda Civic,https://www.finn.no/car/used/ad.html?finnkode=339189534,48900.0
9697,338640825,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=338640825,49845.0
9701,342544303,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=342544303,55000.0
9704,340228025,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=340228025,56845.0
9705,338566028,Hyundai Tucson,https://www.finn.no/car/used/ad.html?finnkode=338566028,55900.0
9706,336163767,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=336163767,56000.0
9707,333439569,Suzuki SX4,https://www.finn.no/car/used/ad.html?finnkode=333439569,55900.0
9708,328874956,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=328874956,56186.0
9709,341371837,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=341371837,59845.0
9710,341146420,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341146420,59000.0
9711,341144610,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341144610,59000.0
9712,341135054,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341135054,59000.0
9713,341093044,Suzuki Ignis,https://www.finn.no/car/used/ad.html?finnkode=341093044,59000.0
9714,341020388,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=341020388,59000.0
9715,341019946,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=341019946,59000.0
9716,340680790,Citroen C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=340680790,59000.0
9717,340568738,Opel Vivaro,https://www.finn.no/car/used/ad.html?finnkode=340568738,59000.0
9719,340393111,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=340393111,59995.0
