,Finnkode,Specifications
1417,315183382,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""220 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""33 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.01.2009"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 406 kg"", ""CO2-utslipp"": ""132 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""10"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ92711"", ""Chassis nr. (VIN)"": ""YV1MW765292472823"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""05.01.2024""}"
1419,314320823,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""263 684 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""30 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.07.2010"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 470 kg"", ""CO2-utslipp"": ""146 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN43890"", ""Chassis nr. (VIN)"": ""WDD2452071J609691"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""21.07.2025""}"
1449,341091513,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""141 613 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""36 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""20.11.2006"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""69 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""995 kg"", ""CO2-utslipp"": ""127 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""2"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CF39753"", ""Chassis nr. (VIN)"": ""JTDJG963905034883"", ""Maksimal tilhengervekt"": ""750 kg"", ""Sist EU-godkjent"": ""21.02.2024"", ""Neste frist for EU-kontroll"": ""16.02.2026""}"
1451,341509912,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""508 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.04.2009"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2,1 l"", ""Vekt"": ""1 740 kg"", ""CO2-utslipp"": ""231 g/km"", ""Antall seter"": ""9"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""6"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""XN34966"", ""Chassis nr. (VIN)"": ""WDF63970313438229"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""17.07.2024""}"
1452,341504335,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""343 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.08.2007"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv metallic"", ""Interi\u00f8rfarge"": ""Sort skinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""126 Hk"", ""Sylindervolum"": ""2,4 l"", ""Vekt"": ""1 622 kg"", ""CO2-utslipp"": ""172 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""HZ26619"", ""Chassis nr. (VIN)"": ""YV1SW814282680211"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Neste frist for EU-kontroll"": ""30.09.2025""}"
1453,341499175,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""164 367 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.11.2007"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 625 kg"", ""CO2-utslipp"": ""177 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""9"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""YK21759"", ""Chassis nr. (VIN)"": ""JMBXJCW8W7Z905627"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
1454,341490987,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""308 070 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.07.2008"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort metalic"", ""Interi\u00f8rfarge"": ""Sort stoff"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 605 kg"", ""CO2-utslipp"": ""173 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""13"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VF98672"", ""Chassis nr. (VIN)"": ""TMBKE61Z688032538"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Sist EU-godkjent"": ""18.01.2024"", ""Neste frist for EU-kontroll"": ""18.01.2026""}"
1455,341488872,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""260 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.02.2007"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 410 kg"", ""CO2-utslipp"": ""132 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Annet"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LY63219"", ""Chassis nr. (VIN)"": ""WAUZZZ8P37A156764"", ""Maksimal tilhengervekt"": ""1 400 kg"", ""Sist EU-godkjent"": ""05.07.2023"", ""Neste frist for EU-kontroll"": ""29.07.2025""}"
1459,341471896,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""217 219 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.10.2008"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""120 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 575 kg"", ""CO2-utslipp"": ""194 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN10138"", ""Chassis nr. (VIN)"": ""W0L0AHM759G017860"", ""Maksimal tilhengervekt"": ""1 400 kg"", ""Sist EU-godkjent"": ""05.01.2024"", ""Neste frist for EU-kontroll"": ""05.01.2026""}"
1460,341469020,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""169 405 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.05.2008"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 334 kg"", ""CO2-utslipp"": ""132 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR65728"", ""Chassis nr. (VIN)"": ""YV1MW765282424106"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""04.08.2022"", ""Neste frist for EU-kontroll"": ""31.08.2024""}"
1461,341459865,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""143 898 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""25.01.2011"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""86 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 029 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AS27166"", ""Chassis nr. (VIN)"": ""TMBEC65J2B3112270"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Neste frist for EU-kontroll"": ""30.06.2025""}"
1462,341448774,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""166 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.05.2011"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 377 kg"", ""CO2-utslipp"": ""117 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP94744"", ""Chassis nr. (VIN)"": ""JMZBLA4Y601242927"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""23.01.2025""}"
1463,341454071,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""192 790 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.08.2004"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""125 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 280 kg"", ""CO2-utslipp"": ""172 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ST93919"", ""Chassis nr. (VIN)"": ""YV1MS214252059428"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""09.10.2024""}"
1467,316032938,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""260 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.11.2010"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 615 kg"", ""CO2-utslipp"": ""152 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""NV62631"", ""Chassis nr. (VIN)"": ""WF0SXXGBWSAP59393"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Neste frist for EU-kontroll"": ""31.01.2024""}"
1469,341437634,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""176 470 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.12.2004"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""128 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 355 kg"", ""CO2-utslipp"": ""230 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KH32161"", ""Chassis nr. (VIN)"": ""JSAFTL52V00215322"", ""Maksimal tilhengervekt"": ""1 850 kg"", ""Neste frist for EU-kontroll"": ""12.08.2025""}"
1471,341415163,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""207 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""37 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.02.2007"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 477 kg"", ""CO2-utslipp"": ""153 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AX93352"", ""Chassis nr. (VIN)"": ""WVWZZZ3CZ7E117101"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""08.12.2024""}"
1474,341406491,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""242 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.02.2006"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2,1 l"", ""Vekt"": ""1 735 kg"", ""CO2-utslipp"": ""197 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AJ61154"", ""Chassis nr. (VIN)"": ""WDB2112061A701341"", ""Maksimal tilhengervekt"": ""2 100 kg""}"
1477,336876808,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""269 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""13.05.2008"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""TANZANITE BLUE METALLIC FINISH"", ""Interi\u00f8rfarge"": ""IMITATION LEATHER - BLACK/ANTHRACIT"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Hjuldriftnavn"": ""Ekte bakhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2,1 l"", ""Vekt"": ""1 535 kg"", ""CO2-utslipp"": ""192 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""11"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CF46628"", ""Chassis nr. (VIN)"": ""WDB2032081F939788"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""18.05.2025""}"
1478,341389446,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""172 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""37 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.12.2009"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort"", ""Interi\u00f8rfarge"": ""Sort med gr\u00e5 detaljer"", ""Hjuldrift"": ""Forhjulsdrift"", ""Hjuldriftnavn"": ""2WD"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 277 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Str. lasterom"": ""500 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DP38789"", ""Chassis nr. (VIN)"": ""VF7SH9HXC9T577156"", ""Rekkevidde (WLTP)"": ""840 km"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Sist EU-godkjent"": ""21.08.2023"", ""Neste frist for EU-kontroll"": ""21.08.2025""}"
1480,341389373,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""255 420 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""13.08.2009"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""136 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 530 kg"", ""CO2-utslipp"": ""206 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KH63986"", ""Chassis nr. (VIN)"": ""JN1TENT30U0326967"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Sist EU-godkjent"": ""16.02.2024"", ""Neste frist for EU-kontroll"": ""16.02.2026""}"
1484,341380867,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""247 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""36 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.06.2011"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Black"", ""Interi\u00f8rfarge"": ""Sort skinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 731 kg"", ""CO2-utslipp"": ""172 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RK31967"", ""Chassis nr. (VIN)"": ""WF0MXXGBWM6A63972"", ""Maksimal tilhengervekt"": ""1 700 kg"", ""Neste frist for EU-kontroll"": ""02.06.2025""}"
1487,341365384,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""184 944 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""20.10.2008"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 165 kg"", ""CO2-utslipp"": ""104 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Coupe"", ""Antall d\u00f8rer"": ""2"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL99382"", ""Chassis nr. (VIN)"": ""WMWMG31010TU59899"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""28.02.2026""}"
1488,341359726,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""129 890 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""02.02.2007"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""95 Hk"", ""Sylindervolum"": ""1,5 l"", ""Vekt"": ""1 225 kg"", ""CO2-utslipp"": ""148 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ66879"", ""Chassis nr. (VIN)"": ""WDD1690311J374860"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Neste frist for EU-kontroll"": ""30.09.2025""}"
1489,341359146,"{""Modell\u00e5r"": ""2003"", ""Kilometer"": ""203 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.12.2006"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""272 Hk"", ""Sylindervolum"": ""3,6 l"", ""Vekt"": ""1 860 kg"", ""CO2-utslipp"": ""259 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""20"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR41908"", ""Chassis nr. (VIN)"": ""WBAGL41080DL94042"", ""Maksimal tilhengervekt"": ""2 100 kg""}"
1491,341353529,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""218 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.10.2007"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 705 kg"", ""CO2-utslipp"": ""184 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL73341"", ""Chassis nr. (VIN)"": ""YS3EF55W683502514"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Sist EU-godkjent"": ""04.09.2023"", ""Neste frist for EU-kontroll"": ""13.09.2025""}"
